ID,Points
320,98.0345072281
321,86.0755395668
322,86.7599521101
323,86.1237428152
324,86.0344807938
325,90.3700102726
326,91.0898075485
327,88.3077809493
328,87.8608800755
329,91.3210809534
330,84.4110141208
331,88.5732539732
332,87.1809130613
333,84.7312743861
334,90.3011048757
335,87.5413598021
336,90.5982245702
337,88.432182993
338,88.4430883843
339,85.9031829571
340,89.8292612604
341,84.3456377076
342,85.4193189476
343,91.0103841828
344,90.4754166413
345,90.4336561578
346,86.3183819533
347,90.2548169246
348,88.572855386
349,87.2381312511
350,84.8522047498
351,86.5966066509
352,85.6554471305
353,83.7229979983
354,87.3235066759
355,82.7628006788
356,87.1185223471
357,88.4675790206
358,87.8571029609
359,85.5098796479
360,85.6967535133
361,90.0615746424
362,87.9234295169
363,88.6931152492
364,86.1564990355
365,82.2776599958
366,89.8245149255
367,86.9104485961
368,88.2986249652
369,88.3026292215
370,86.1418002725
371,88.5498608753
372,89.864810214
373,88.502202422
374,87.9340218312
375,88.8773391815
376,86.1728375045
377,91.0820919875
378,89.3659765019
379,87.0958381469
380,82.2174821824
381,90.4593934699
382,88.6342894426
383,89.7248719294
384,90.1578593406
385,88.5062655362
386,86.4031269248
387,84.896806315
388,88.8633773215
389,91.5697271445
390,91.3746480552
391,89.9842305799
392,89.6875038371
393,89.7231261091
394,88.0041938444
395,87.0747011719
396,80.2972645399
397,86.6100656451
398,86.6497117496
399,87.3525041476
400,89.704522708
401,88.833427922
402,82.8596197437
403,88.2606824062
404,89.4116482538
405,88.5307260879
406,87.3311967017
407,89.3532944039
408,84.0984854567
409,87.4462569335
410,89.1485003336
411,84.5385940307
412,91.1738906498
413,91.2466903782
414,93.5593480608
415,86.079733888
416,83.9314225417
417,86.6717876098
418,88.3910743032
419,88.7389989683
420,91.1481292097
421,88.1701463731
422,84.4826104703
423,90.5095664282
424,84.0631452854
425,85.2684856382
426,85.6055917879
427,86.3001085244
428,83.0996737578
429,86.1771811688
430,90.8097401519
431,90.771365146
432,82.4982840943
433,80.4085830446
434,86.998207047
435,91.3763152345
436,92.7889229354
437,92.6310520443
438,87.3455566583
439,86.7552049287
440,84.385014341
441,88.9473337136
442,92.3071935619
443,87.4156632822
444,88.9239559985
445,88.0499441954
446,86.5795766597
447,87.5988214892
448,84.8491374773
449,87.6028939764
450,94.3804178349
451,95.2171009806
452,94.0873317081
453,86.0548273823
454,85.3760811681
455,88.539204599
456,89.9567316829
457,89.7086836587
458,84.6437009835
459,87.5197832425
460,97.3742877037
461,88.7263230174
462,90.7593459684
463,90.0768918347
464,92.0568253078
465,89.0615658887
466,89.7092151748
467,88.3239841956
468,90.5709615773
469,90.6539941345
470,88.7603800087
471,84.6694624277
472,85.3221498257
473,90.4280474538
474,82.9107794394
475,88.0700682763
476,89.3902598741
477,87.4259013806
478,88.2000181716
479,90.7618677283
480,86.4380230308
481,85.8646328167
482,91.5282696577
483,90.4297708437
484,87.9140405687
485,88.9640592709
486,88.7642745731
487,91.2490004827
488,87.6296185579
489,88.8990279948
490,88.4780220532
491,82.1573140342
492,86.2963954909
493,93.830733251
494,85.8215284413
495,85.2264765993
496,87.1553414795
497,88.7181019974
498,90.8968958752
499,87.3308861117
500,87.8754655312
501,94.2299795757
502,89.1110243202
503,90.5776709411
504,88.92575603
505,88.1590863034
506,84.3854272503
507,89.4851357989
508,86.789886822
509,86.113104717
510,87.9305651264
511,89.2444232503
512,92.5369955176
513,88.9957800257
514,90.6642465363
515,85.2731216971
516,95.76989236
517,89.0254847646
518,98.1620481971
519,82.8365003814
520,86.0721046418
521,89.039942393
522,90.2138497661
523,86.0130906532
524,88.618011313
525,89.3133487093
526,89.1245268756
527,88.5869473986
528,90.1592080214
529,81.6533599636
530,88.6552819803
531,86.1306871376
532,82.726508891
533,88.6624165233
534,90.7581574086
535,94.4232995979
536,89.4996944979
537,89.5719369865
538,83.9961548419
539,92.7956297405
540,84.9366346912
541,88.325462917
542,88.4277671086
543,89.1993943239
544,87.2766006222
545,84.7572595022
546,88.1421754344
547,88.2219991537
548,88.9980744042
549,83.212311441
550,88.8218209598
551,90.1291682623
552,88.0226810933
553,85.1222750087
554,90.2757086257
555,88.8761477529
556,85.5969616154
557,89.3100184691
558,87.2473148021
559,94.3337857025
560,89.0745002447
561,85.3315412992
562,86.3993730588
563,83.1287832216
564,83.699525521
565,86.7232520364
566,89.3047302223
567,87.2747716477
568,82.1998541453
569,86.8978947432
570,87.5206785674
571,85.1194184143
572,90.8951451563
573,88.4539790276
574,83.0000028713
575,89.1772883646
576,88.6635704604
577,93.2435160281
578,89.8724520246
579,86.3384032779
580,86.0153027199
581,92.3498337586
582,87.7685332096
583,89.7006316941
584,87.1153529832
585,85.0740875191
586,85.7910333183
587,90.2626253327
588,83.8497352058
589,84.736466911
590,89.8589027885
591,89.0908718176
592,89.0373074256
593,87.0849473493
594,84.993039538
595,86.6501823393
596,86.2519140944
597,82.1467822768
598,79.0814913581
599,87.6450472957
600,88.4453121374
601,87.8594392166
602,87.7328242244
603,90.3955032319
604,94.5856854097
605,90.7346057176
606,92.4357290352
607,84.8289767946
608,82.9185669058
609,85.6797388543
610,83.7552243858
611,88.8541006759
612,92.6313527557
613,90.8996345435
614,91.2295974658
615,85.9008679352
616,90.8386197636
617,83.4386211593
618,91.0773767965
619,91.086146034
620,86.6415214413
621,87.6205935216
622,89.0322899081
623,82.7476120709
624,87.3980589433
625,84.8411136356
626,89.7198521872
627,90.8382052028
628,92.4738237658
629,87.9982202785
630,84.4928837734
631,85.4964570725
632,93.1298091302
633,88.2877320831
634,87.1854496793
635,87.7016215305
636,91.0316000479
637,86.9524396699
638,83.8276047698
639,87.3459363519
640,92.0156825437
641,87.2836366016
642,90.3177719104
643,84.3759626853
644,86.7621425485
645,90.6506663745
646,83.7999504627
647,85.1562879882
648,90.4755889851
649,90.593649926
650,88.4584339038
651,90.3109490261
652,86.2222287473
653,89.0674605934
654,83.9185002553
655,85.1363013406
656,86.7398575393
657,89.3164584678
658,87.1469212138
659,93.6679182252
660,85.2184792899
661,89.5963774028
662,88.0914997313
663,90.4753446957
664,93.5512770423
665,84.9248141617
666,84.8607159026
667,83.4659951767
668,90.4383503089
669,88.9745616019
670,87.5276209263
671,90.59545686
672,89.3534904648
673,89.6755416909
674,81.0471997091
675,86.676164362
676,85.3132001495
677,94.9540664051
678,89.6969288081
679,89.9592735189
680,88.9462784142
681,90.887888793
682,84.7258252884
683,85.5929302994
684,87.8658118347
685,88.7178425544
686,90.4724234648
687,85.0368577548
688,92.1497381416
689,86.7451920651
690,91.2328426066
691,88.7641438305
692,90.033223659
693,87.2250680908
694,89.587611077
695,82.7433135569
696,89.0553870178
697,89.848437718
698,80.3872768765
699,84.8028066438
700,86.248405525
701,88.0202268498
702,88.5062438446
703,93.3475867503
704,88.4938631758
705,88.7264399921
706,88.2164969764
707,89.176529393
708,85.3098889828
709,90.460260595
710,92.1522132612
711,88.6330027516
712,88.8541508777
713,86.4822445164
714,88.1849162488
715,85.018973448
716,86.6951359354
717,89.4406356318
718,91.7639445769
719,83.8646349843
720,84.0392937845
721,89.1147758436
722,86.2727638438
723,88.3310516642
724,88.6473274622
725,87.9807942174
726,89.5718501465
727,85.0387522414
728,86.1456775088
729,88.5092814563
730,90.6370002026
731,83.7397955916
732,85.1930148882
733,89.9312203501
734,89.8294271877
735,89.2811969866
736,88.9069774134
737,81.7027902225
738,84.4709016199
739,90.2674344512
740,85.7052869635
741,82.5175608053
742,85.5066420524
743,87.2722136647
744,90.3594386504
745,85.5365990999
746,88.8956811075
747,86.8611035561
748,85.6596897085
749,88.9432495787
750,91.4201107097
751,87.3298925793
752,85.7550390819
753,90.098099047
754,89.2321323918
755,88.6868879837
756,86.42647956
757,87.5062961626
758,95.5420415874
759,85.1359348692
760,89.0142502472
761,88.9095570143
762,86.6710640208
763,86.9798208405
764,84.874658819
765,92.2086354094
766,87.870194703
767,90.9068764922
768,85.4091851604
769,91.0128790072
770,86.1105492155
771,86.3770927629
772,85.488405012
773,87.8833273507
774,90.094474515
775,89.2059098553
776,92.5564778984
777,88.7310868308
778,88.905995362
779,89.5041983595
780,86.1047233884
781,91.6029925628
782,87.8481174501
783,91.3089413854
784,92.5978005867
785,89.1161188521
786,89.9128322366
787,86.2500139018
788,88.0912182562
789,89.0627627316
790,89.1454732856
791,89.8908842864
792,89.2772525534
793,87.5490977503
794,85.1433944257
795,85.2369620443
796,88.8939343375
797,82.9114942313
798,85.6521406913
799,87.3563250667
800,89.6337104019
801,89.5090335517
802,89.5962760078
803,88.9840674239
804,85.6877178703
805,88.7564145193
806,94.1108807535
807,88.0257507368
808,88.3845228355
809,87.5270059238
810,89.3941331082
811,97.4149688633
812,85.8506356605
813,88.0916662768
814,86.1930699863
815,92.1780220283
816,87.4912098936
817,93.0581646405
818,88.7169968368
819,89.7068687511
820,86.6618735258
821,89.9734286162
822,85.9599016211
823,84.4479804724
824,86.7306145861
825,86.1423522757
826,87.0221842057
827,91.1526969323
828,85.0904715373
829,84.9963064537
830,90.2768925735
831,88.0927952807
832,88.4938360141
833,90.2335465884
834,86.1094524078
835,80.4376189279
836,88.3927570894
837,83.345093888
838,86.3523406274
839,84.380396206
840,86.8693606979
841,85.7983280826
842,85.703736663
843,86.7668180019
844,85.8042565749
845,86.7870191355
846,89.789585905
847,86.1926992051
848,86.9073963995
849,86.8126859216
850,89.4531563952
851,84.7826078079
852,86.4036908575
853,88.515063608
854,89.33206473
855,89.6978605734
856,88.9982620746
857,81.973499192
858,89.4352163653
859,87.9325540573
860,87.6244983901
861,94.7595272544
862,89.4695982106
863,86.0005326705
864,83.0305502822
865,87.1132989728
866,86.3797327964
867,87.4002413004
868,86.0820674786
869,83.6271052887
870,85.3738143976
871,85.9211788614
872,89.0171503292
873,86.9824305237
874,93.8778837112
875,89.7844733891
876,86.4986262947
877,88.1694174597
878,85.7578079831
879,86.0898491546
880,85.5841563763
881,85.1922511797
882,91.6293692168
883,86.5632351869
884,87.5125357655
885,85.6719073907
886,89.2788282782
887,87.4047131085
888,86.4548178117
889,93.1250009839
890,91.3022790685
891,86.0408296598
892,83.8442480583
893,92.8696604967
894,93.1533000177
895,86.2679532643
896,87.3283719155
897,83.5628792594
898,79.0238983827
899,88.1552185061
900,91.8178038344
901,91.2971202044
902,86.1940404186
903,90.9791469993
904,86.2498480362
905,84.558088929
906,89.2862803105
907,89.1336577096
908,85.8247479896
909,86.2097021222
910,86.133902381
911,89.7966990822
912,86.5041486545
913,80.1019012829
914,85.4743037172
915,89.1914845083
916,88.6227481658
917,90.8413775041
918,86.4318561687
919,84.8581727
920,86.4008202699
921,85.702199801
922,88.3182368579
923,90.3747596017
924,88.8418011711
925,82.5957708025
926,89.2718860555
927,88.5109689475
928,88.0000867322
929,89.3060897682
930,93.7581477964
931,86.6303586542
932,92.3110648368
933,93.7856315157
934,83.2257374021
935,87.1326420331
936,92.8339206166
937,85.8394285897
938,93.3692459042
939,84.8291741965
940,85.8751611852
941,84.7683662882
942,88.3227751665
943,84.7643797272
944,88.6411434061
945,90.8330871934
946,89.6068742388
947,88.4685276616
948,89.531955009
949,88.6995824695
950,86.4827965932
951,95.5322592704
952,89.0601125416
953,83.2421084184
954,83.7555668548
955,89.0626416807
956,90.1086436596
957,86.9541039768
958,88.5448739697
959,88.1572344183
960,88.5165946104
961,88.8169070093
962,83.9043666412
963,89.967671807
964,91.5688521366
965,82.382236235
966,81.3946639951
967,92.2411848133
968,90.1675982
969,90.2879361787
970,94.2966515509
971,87.4897476501
972,84.8925240309
973,82.8738370299
974,87.116340406
975,94.2362249929
976,90.7518979966
977,90.8957943182
978,90.049678255
979,86.8783215169
980,86.4013710478
981,90.9724287562
982,84.8335510732
983,85.745301587
984,93.1653853179
985,88.1087354756
986,85.9501678213
987,88.8844580668
988,88.018892574
989,86.9050788166
990,91.7545529485
991,87.8242950605
992,85.7452565835
993,81.9872654202
994,83.1737603851
995,85.4493004951
996,89.5225256448
997,84.4095291089
998,91.485523824
999,82.7162411551
1000,92.8127807774
1001,92.6990373074
1002,91.7411624399
1003,88.1750064264
1004,87.384985479
1005,84.5351656988
1006,91.4577127058
1007,84.379999134
1008,84.5747781934
1009,89.0890142468
1010,86.5031454128
1011,85.906588596
1012,92.279041021
1013,82.0631881648
1014,86.5525205635
1015,88.9152594213
1016,81.614303864
1017,86.4878391939
1018,89.6794173376
1019,85.3706831021
1020,92.3509322102
1021,83.4207731828
1022,91.6975157757
1023,86.9524555486
1024,83.9304585869
1025,86.9366721608
1026,91.7408564816
1027,83.9701970089
1028,89.8944084809
1029,86.3303098162
1030,88.2740012495
1031,85.896734778
1032,89.8577017016
1033,86.5431851682
1034,94.6884174635
1035,87.8871309525
1036,88.2778905675
1037,87.6247011359
1038,87.5021062317
1039,88.5109123068
1040,90.2779148798
1041,89.0518329608
1042,84.6434913611
1043,83.3146428992
1044,89.0676620779
1045,85.2516846243
1046,85.1477639387
1047,86.5143224437
1048,86.9507552637
1049,86.0496429538
1050,92.9485265369
1051,83.1903424203
1052,90.7540446347
1053,91.086046383
1054,86.8147199702
1055,87.7554571842
1056,86.9159197827
1057,84.7916773113
1058,85.7634610597
1059,82.7798376009
1060,89.375391098
1061,90.5516717382
1062,87.2049168751
1063,87.7436989556
1064,87.4310711569
1065,87.757767896
1066,88.5012467842
1067,90.1321301488
1068,86.218639126
1069,87.8447886594
1070,87.1914408182
1071,88.7029392259
1072,82.2470606754
1073,89.8171816471
1074,87.0252482602
1075,90.0317773273
1076,92.7943904738
1077,91.2058570654
1078,86.9932367856
1079,87.5353842526
1080,88.8302604499
1081,86.2342891118
1082,87.6762070741
1083,82.306107724
1084,83.7371909725
1085,85.386102671
1086,87.8341637912
1087,87.0583120479
1088,92.51468178
1089,83.0455238044
1090,88.0366991347
1091,92.0875206218
1092,86.6526291047
1093,84.3401676179
1094,87.346180426
1095,83.172679119
1096,90.5471079797
1097,83.7694783133
1098,87.9573415388
1099,85.0001448369
1100,89.2061457646
1101,90.9949631872
1102,84.8713885108
1103,87.5419822026
1104,84.9595663654
1105,87.5688394365
1106,81.5391714565
1107,81.2395702054
1108,85.5121655983
1109,93.9818728068
1110,86.2969238254
1111,89.5266935323
1112,86.5167001017
1113,89.0705747809
1114,87.5177306411
1115,89.9452947478
1116,84.2027518707
1117,89.014017648
1118,89.419334911
1119,85.5989117447
1120,90.4279858594
1121,89.5793343426
1122,90.6368904855
1123,85.0785677042
1124,86.5436162733
1125,88.3782375461
1126,90.9391169907
1127,92.946371943
1128,86.5130076872
1129,88.4156865736
1130,90.8435751684
1131,83.1043002862
1132,84.9800413889
1133,83.8376488667
1134,82.9754332865
1135,87.2147272106
1136,86.8406706696
1137,85.6231453655
1138,86.7934351103
1139,88.8078006707
1140,92.1782971606
1141,91.3279791639
1142,85.3131148309
1143,82.1948681797
1144,82.0691351995
1145,89.3455833061
1146,88.5117312202
1147,82.4926772824
1148,85.4796667934
1149,86.6407426048
1150,88.789123777
1151,85.4771165307
1152,89.3126345751
1153,89.309384053
1154,88.3645220381
1155,84.6192656131
1156,84.7720041145
1157,90.2760730133
1158,88.2569591947
1159,89.5175717402
1160,91.0998940345
1161,84.0384094179
1162,89.3614945145
1163,87.9978972635
1164,84.8445755968
1165,83.6734695963
1166,83.2703984604
1167,89.566642267
1168,86.4227270919
1169,85.480456057
1170,88.7389575694
1171,84.3275242787
1172,85.9493524171
1173,87.8719594781
1174,86.1732142851
1175,88.7711403416
1176,89.005761761
1177,89.3605844669
1178,90.7058957722
1179,91.3454538112
1180,87.8160791144
1181,86.2485991175
1182,88.4198313846
1183,88.5958038465
1184,86.5082899997
1185,92.4703793612
1186,91.6276350394
1187,87.5342331826
1188,92.1021349372
1189,90.1037818668
1190,88.3963115077
1191,80.6156405288
1192,89.0537846939
1193,93.1150989752
1194,81.3029503712
1195,89.292445077
1196,87.1805345312
1197,93.2366071771
1198,89.5235829315
1199,89.18466812
1200,88.957355515
1201,87.9702561265
1202,84.0539659229
1203,88.9264215684
1204,87.7013876446
1205,89.0482750257
1206,88.8547538352
1207,93.6359682672
1208,87.9204935316
1209,80.6095537493
1210,91.6567268593
1211,83.0704177508
1212,88.545009887
1213,81.9162698098
1214,88.1415298366
1215,86.4260445896
1216,88.904357625
1217,87.1633456571
1218,89.034143502
1219,83.3991278536
1220,91.4269662801
1221,89.1245486422
1222,88.1816906002
1223,86.2221138125
1224,85.1466271067
1225,88.7555563761
1226,87.0784172527
1227,92.1231655726
1228,92.4372104712
1229,83.4174262667
1230,83.8552701956
1231,86.5022368155
1232,90.9864488526
1233,88.7262307518
1234,94.334638795
1235,89.0057513503
1236,85.3412369022
1237,87.4835155421
1238,85.6773076761
1239,82.4405532799
1240,81.5698021038
1241,88.3191619855
1242,85.6772884091
1243,88.8724469355
1244,84.8006351695
1245,87.4958988152
1246,88.2898725956
1247,86.7507079146
1248,84.483057082
1249,86.469285756
1250,84.8490741715
1251,85.4599648793
1252,88.5823741133
1253,89.1340457596
1254,90.2868237954
1255,87.0363039643
1256,86.6208412105
1257,85.7491705826
1258,89.3121507196
1259,86.7432861164
1260,89.0160149149
1261,87.2179289762
1262,89.9830219081
1263,84.5497308313
1264,86.3503222887
1265,88.9484799515
1266,84.8731843084
1267,93.5931748058
1268,86.4323057521
1269,85.857619068
1270,91.2446199748
1271,90.8984134094
1272,90.5280190887
1273,93.6163780808
1274,91.2001037943
1275,87.3601068434
1276,84.9327758926
1277,93.0764692496
1278,91.0617488044
1279,86.9844228969
1280,90.2337475319
1281,91.1536706622
1282,88.7731702161
1283,88.9771780431
1284,89.1933837907
1285,88.9280677014
1286,86.0097279497
1287,85.4330661285
1288,89.7885464903
1289,93.4392212612
1290,83.9584459837
1291,88.6533894375
1292,92.0515132042
1293,82.4246677235
1294,83.7477431644
1295,88.7882546929
1296,92.3032558279
1297,83.9097220141
1298,91.0126943544
1299,90.0105224536
1300,88.3165478733
1301,84.116213658
1302,87.1952209691
1303,81.3128400666
1304,88.7278574323
1305,87.4166357442
1306,89.6705370997
1307,84.7172299641
1308,85.8323358652
1309,86.5055584134
1310,88.6551025911
1311,90.2480562139
1312,89.3634958137
1313,93.7159674013
1314,89.5463696038
1315,85.7527322685
1316,89.7000307881
1317,81.9495427049
1318,89.564460899
1319,87.6423574859
1320,83.3171984793
1321,88.9509321499
1322,89.397966763
1323,88.4661656999
1324,90.7103538063
1325,88.1837187574
1326,85.9585186504
1327,86.7251873379
1328,86.7860824319
1329,89.0125237394
1330,88.5797446144
1331,82.9704212506
1332,88.872356509
1333,90.213520398
1334,90.0585256249
1335,88.8097227543
1336,91.907412712
1337,85.8562757496
1338,90.8469612349
1339,86.5371434923
1340,85.4273968609
1341,85.4499260119
1342,86.7815666951
1343,86.0258509269
1344,95.5340761599
1345,94.5115500293
1346,87.5414512342
1347,89.2936310564
1348,86.2537664893
1349,92.9473689021
1350,91.1723178139
1351,82.842467632
1352,88.8106592928
1353,87.0299516204
1354,83.9354177461
1355,89.2079812402
1356,86.9975286576
1357,91.4199643533
1358,91.6286684399
1359,91.0368765955
1360,88.032837006
1361,85.8934876546
1362,88.739725583
1363,86.0108937181
1364,89.9605013079
1365,89.239155622
1366,89.0654380785
1367,81.8677962661
1368,90.000130736
1369,90.4518105608
1370,89.8523461913
1371,91.9935731425
1372,89.6269154771
1373,88.7965094706
1374,86.2557452084
1375,86.4377644672
1376,85.502743634
1377,87.6618844256
1378,84.3956256467
1379,84.7130435541
1380,84.1534624829
1381,84.8607363088
1382,90.3490356831
1383,85.6749354281
1384,90.0306787356
1385,88.4962034226
1386,90.2821832392
1387,83.3888267435
1388,91.9487244217
1389,86.5263026049
1390,88.2853936006
1391,87.2847752386
1392,87.512970106
1393,80.473219035
1394,85.7586295579
1395,89.2532906265
1396,90.0791253076
1397,88.5957345203
1398,88.3863796696
1399,87.8250117432
1400,82.9825813249
1401,87.6902234443
1402,84.4887226544
1403,94.3419957734
1404,87.7352874008
1405,85.54904315
1406,89.4702619702
1407,85.435881821
1408,87.6267989683
1409,90.0356108714
1410,85.1852651281
1411,87.802909491
1412,90.2708946904
1413,87.5907934773
1414,88.0540177761
1415,85.4579551316
1416,86.9996290689
1417,85.0941021941
1418,90.5749195089
1419,86.0064333334
1420,91.7552800148
1421,90.3203883417
1422,90.9236801181
1423,85.2229546212
1424,87.533535932
1425,87.395391372
1426,87.1422746708
1427,86.5096234539
1428,89.648301042
1429,85.5764183796
1430,82.3097941343
1431,90.333233277
1432,81.512643302
1433,85.2010034332
1434,89.5035175206
1435,83.5785734701
1436,82.032991615
1437,89.5157401011
1438,87.040364475
1439,85.5194487333
1440,84.6040302763
1441,85.2845206376
1442,85.8970411305
1443,89.1110662325
1444,87.8473130047
1445,85.5594100023
1446,84.4558072485
1447,96.7043793535
1448,87.0418493384
1449,89.2762469556
1450,84.7104283369
1451,97.1811626804
1452,89.2961561905
1453,88.2900711151
1454,84.9133408816
1455,92.8706855373
1456,86.6813209276
1457,88.700666376
1458,81.0158548426
1459,91.7097456809
1460,87.7648313185
1461,84.9578759935
1462,93.5278267014
1463,83.5972141076
1464,85.7922247096
1465,91.1374984664
1466,86.061102981
1467,88.9509707251
1468,90.9728437738
1469,95.3325123694
1470,87.8321911322
1471,88.8193733665
1472,87.1454679549
1473,91.684919319
1474,84.9057921594
1475,88.9213171803
1476,87.3198431733
1477,88.7536931884
1478,88.6645361464
1479,91.3285107473
1480,90.9990559432
1481,88.5022747638
1482,83.8088194256
1483,87.2521209004
1484,80.6005284556
1485,92.7524768526
1486,91.1454668317
1487,87.7991765663
1488,84.0751282325
1489,87.0912387352
1490,85.9827144898
1491,86.3810315257
1492,90.5941969391
1493,84.1743718164
1494,87.368884327
1495,91.6781628342
1496,87.6922920896
1497,88.434067392
1498,93.6102043763
1499,85.7917110297
1500,90.5315788636
1501,87.3665934601
1502,87.9252381588
1503,90.2365220482
1504,91.9353352969
1505,84.5127322982
1506,87.5859537372
1507,87.1662923544
1508,88.071022032
1509,88.5892042825
1510,93.3444045047
1511,86.0961169258
1512,83.7050978614
1513,90.4554058773
1514,88.015665409
